user_id,text,platform,date
325,لم يكن التطبيق سهل الاستخدام، يحتاج إلى تحسينات.,Facebook,2024-11-20
326,التجربة لم تكن مرضية، كنت أتوقع الأفضل.,Amazon,2024-11-21
327,لم يكن التطبيق سهل الاستخدام، يحتاج إلى تحسينات.,Twitter,2024-11-22
328,لم يكن التطبيق سهل الاستخدام، يحتاج إلى تحسينات.,Twitter,2024-11-23
329,لم يعجبني هذا الهاتف، بطاريته ضعيفة جدًا.,Instagram,2024-11-24
330,التجربة لم تكن مرضية، كنت أتوقع الأفضل.,Facebook,2024-11-25
331,لم يكن التطبيق سهل الاستخدام، يحتاج إلى تحسينات.,YouTube,2024-11-26
332,لم يكن التطبيق سهل الاستخدام، يحتاج إلى تحسينات.,Instagram,2024-11-27
333,أحببت جودة التصميم، تستحق كل قرش!,Facebook,2024-11-28
334,لم يكن التطبيق سهل الاستخدام، يحتاج إلى تحسينات.,Twitter,2024-11-29
335,التجربة كانت عادية، لا شيء مميز.,Facebook,2024-11-30
336,أسوأ تجربة مررت بها، لن أكررها أبدًا.,Instagram,2024-12-01
337,أسوأ تجربة مررت بها، لن أكررها أبدًا.,Facebook,2024-12-02
338,الخدمة في المطعم كانت رائعة جدًا، سأعود مرة أخرى!,Twitter,2024-12-03
339,الخدمة في المطعم كانت رائعة جدًا، سأعود مرة أخرى!,Twitter,2024-12-04
340,هذا أفضل منتج استخدمته على الإطلاق!,Facebook,2024-12-05
341,أحببت جودة التصميم، تستحق كل قرش!,Instagram,2024-12-06
342,هذا أفضل منتج استخدمته على الإطلاق!,Instagram,2024-12-07
343,هذا أفضل منتج استخدمته على الإطلاق!,Facebook,2024-12-08
344,لم يكن التطبيق سهل الاستخدام، يحتاج إلى تحسينات.,Twitter,2024-12-09
345,لم يعجبني هذا الهاتف، بطاريته ضعيفة جدًا.,Instagram,2024-12-10
346,هذا أفضل منتج استخدمته على الإطلاق!,YouTube,2024-12-11
347,هذا أفضل منتج استخدمته على الإطلاق!,Twitter,2024-12-12
348,التجربة كانت عادية، لا شيء مميز.,Amazon,2024-12-13
349,هذا أفضل منتج استخدمته على الإطلاق!,YouTube,2024-12-14
350,أسوأ تجربة مررت بها، لن أكررها أبدًا.,Instagram,2024-12-15
351,هذا أفضل منتج استخدمته على الإطلاق!,Facebook,2024-12-16
352,التجربة لم تكن مرضية، كنت أتوقع الأفضل.,Facebook,2024-12-17
353,لم يكن التطبيق سهل الاستخدام، يحتاج إلى تحسينات.,Twitter,2024-12-18
354,لم يعجبني هذا الهاتف، بطاريته ضعيفة جدًا.,Instagram,2024-12-19
355,أسوأ تجربة مررت بها، لن أكررها أبدًا.,YouTube,2024-12-20
356,هذا أفضل منتج استخدمته على الإطلاق!,Instagram,2024-12-21
357,التوصيل كان سريعًا، ولكن المنتج لم يكن كما توقعت.,Instagram,2024-12-22
358,التجربة كانت عادية، لا شيء مميز.,Instagram,2024-12-23
359,أسوأ تجربة مررت بها، لن أكررها أبدًا.,Facebook,2024-12-24
360,لم يعجبني هذا الهاتف، بطاريته ضعيفة جدًا.,Facebook,2024-12-25
361,أسوأ تجربة مررت بها، لن أكررها أبدًا.,Facebook,2024-12-26
362,هذا أفضل منتج استخدمته على الإطلاق!,Instagram,2024-12-27
363,لم يكن التطبيق سهل الاستخدام، يحتاج إلى تحسينات.,Facebook,2024-12-28
364,التوصيل كان سريعًا، ولكن المنتج لم يكن كما توقعت.,Twitter,2024-12-29
365,لم يكن التطبيق سهل الاستخدام، يحتاج إلى تحسينات.,YouTube,2024-12-30
366,أسوأ تجربة مررت بها، لن أكررها أبدًا.,Twitter,2024-12-31
367,هذا أفضل منتج استخدمته على الإطلاق!,Instagram,2025-01-01
368,أسوأ تجربة مررت بها، لن أكررها أبدًا.,Twitter,2025-01-02
369,هذا أفضل منتج استخدمته على الإطلاق!,Facebook,2025-01-03
370,لم يكن التطبيق سهل الاستخدام، يحتاج إلى تحسينات.,YouTube,2025-01-04
371,أسوأ تجربة مررت بها، لن أكررها أبدًا.,Twitter,2025-01-05
372,أحببت جودة التصميم، تستحق كل قرش!,YouTube,2025-01-06
373,هذا أفضل منتج استخدمته على الإطلاق!,Amazon,2025-01-07
374,التوصيل كان سريعًا، ولكن المنتج لم يكن كما توقعت.,YouTube,2025-01-08
375,لم يعجبني هذا الهاتف، بطاريته ضعيفة جدًا.,Instagram,2025-01-09
376,لم يكن التطبيق سهل الاستخدام، يحتاج إلى تحسينات.,Instagram,2025-01-10
377,دعم العملاء كان ممتازًا وسريع الاستجابة.,Amazon,2025-01-11
378,دعم العملاء كان ممتازًا وسريع الاستجابة.,Facebook,2025-01-12
379,دعم العملاء كان ممتازًا وسريع الاستجابة.,YouTube,2025-01-13
380,لم يكن التطبيق سهل الاستخدام، يحتاج إلى تحسينات.,Facebook,2025-01-14
381,التوصيل كان سريعًا، ولكن المنتج لم يكن كما توقعت.,Amazon,2025-01-15
382,دعم العملاء كان ممتازًا وسريع الاستجابة.,Twitter,2025-01-16
383,التوصيل كان سريعًا، ولكن المنتج لم يكن كما توقعت.,Amazon,2025-01-17
384,أحببت جودة التصميم، تستحق كل قرش!,Facebook,2025-01-18
385,دعم العملاء كان ممتازًا وسريع الاستجابة.,YouTube,2025-01-19
386,هذا أفضل منتج استخدمته على الإطلاق!,Facebook,2025-01-20
387,التجربة لم تكن مرضية، كنت أتوقع الأفضل.,Twitter,2025-01-21
388,التجربة لم تكن مرضية، كنت أتوقع الأفضل.,Instagram,2025-01-22
389,هذا أفضل منتج استخدمته على الإطلاق!,YouTube,2025-01-23
390,هذا أفضل منتج استخدمته على الإطلاق!,YouTube,2025-01-24
391,أسوأ تجربة مررت بها، لن أكررها أبدًا.,Facebook,2025-01-25
392,هذا أفضل منتج استخدمته على الإطلاق!,Facebook,2025-01-26
393,دعم العملاء كان ممتازًا وسريع الاستجابة.,Instagram,2025-01-27
394,هذا أفضل منتج استخدمته على الإطلاق!,Amazon,2025-01-28
395,دعم العملاء كان ممتازًا وسريع الاستجابة.,Facebook,2025-01-29
396,لم يكن التطبيق سهل الاستخدام، يحتاج إلى تحسينات.,Facebook,2025-01-30
397,أحببت جودة التصميم، تستحق كل قرش!,Facebook,2025-01-31
398,الخدمة في المطعم كانت رائعة جدًا، سأعود مرة أخرى!,Amazon,2025-02-01
399,التجربة لم تكن مرضية، كنت أتوقع الأفضل.,YouTube,2025-02-02
400,التجربة كانت عادية، لا شيء مميز.,Amazon,2025-02-03
401,أحببت جودة التصميم، تستحق كل قرش!,Instagram,2025-02-04
402,أحببت جودة التصميم، تستحق كل قرش!,Amazon,2025-02-05
403,الخدمة في المطعم كانت رائعة جدًا، سأعود مرة أخرى!,YouTube,2025-02-06
404,التوصيل كان سريعًا، ولكن المنتج لم يكن كما توقعت.,YouTube,2025-02-07
405,التجربة لم تكن مرضية، كنت أتوقع الأفضل.,Facebook,2025-02-08
406,التوصيل كان سريعًا، ولكن المنتج لم يكن كما توقعت.,YouTube,2025-02-09
407,الخدمة في المطعم كانت رائعة جدًا، سأعود مرة أخرى!,Amazon,2025-02-10
408,أسوأ تجربة مررت بها، لن أكررها أبدًا.,Facebook,2025-02-11
409,أسوأ تجربة مررت بها، لن أكررها أبدًا.,YouTube,2025-02-12
410,الخدمة في المطعم كانت رائعة جدًا، سأعود مرة أخرى!,YouTube,2025-02-13
411,أحببت جودة التصميم، تستحق كل قرش!,Twitter,2025-02-14
412,الخدمة في المطعم كانت رائعة جدًا، سأعود مرة أخرى!,YouTube,2025-02-15
413,التجربة كانت عادية، لا شيء مميز.,Instagram,2025-02-16
414,التجربة كانت عادية، لا شيء مميز.,Instagram,2025-02-17
415,دعم العملاء كان ممتازًا وسريع الاستجابة.,Instagram,2025-02-18
416,الخدمة في المطعم كانت رائعة جدًا، سأعود مرة أخرى!,Twitter,2025-02-19
417,لم يكن التطبيق سهل الاستخدام، يحتاج إلى تحسينات.,Instagram,2025-02-20
418,التجربة كانت عادية، لا شيء مميز.,Instagram,2025-02-21
419,هذا أفضل منتج استخدمته على الإطلاق!,YouTube,2025-02-22
420,أحببت جودة التصميم، تستحق كل قرش!,Twitter,2025-02-23
421,أسوأ تجربة مررت بها، لن أكررها أبدًا.,Instagram,2025-02-24
422,هذا أفضل منتج استخدمته على الإطلاق!,YouTube,2025-02-25
423,أسوأ تجربة مررت بها، لن أكررها أبدًا.,Twitter,2025-02-26
424,التجربة لم تكن مرضية، كنت أتوقع الأفضل.,Instagram,2025-02-27
425,لم يكن التطبيق سهل الاستخدام، يحتاج إلى تحسينات.,YouTube,2025-02-28
426,أسوأ تجربة مررت بها، لن أكررها أبدًا.,Twitter,2025-03-01
427,التجربة لم تكن مرضية، كنت أتوقع الأفضل.,Twitter,2025-03-02
428,لم يعجبني هذا الهاتف، بطاريته ضعيفة جدًا.,Instagram,2025-03-03
429,أحببت جودة التصميم، تستحق كل قرش!,Instagram,2025-03-04
430,لم يعجبني هذا الهاتف، بطاريته ضعيفة جدًا.,Facebook,2025-03-05
431,هذا أفضل منتج استخدمته على الإطلاق!,Twitter,2025-03-06
432,الخدمة في المطعم كانت رائعة جدًا، سأعود مرة أخرى!,Amazon,2025-03-07
433,لم يكن التطبيق سهل الاستخدام، يحتاج إلى تحسينات.,Facebook,2025-03-08
434,التجربة كانت عادية، لا شيء مميز.,Twitter,2025-03-09
435,لم يعجبني هذا الهاتف، بطاريته ضعيفة جدًا.,Twitter,2025-03-10
436,هذا أفضل منتج استخدمته على الإطلاق!,Facebook,2025-03-11
437,دعم العملاء كان ممتازًا وسريع الاستجابة.,Facebook,2025-03-12
438,الخدمة في المطعم كانت رائعة جدًا، سأعود مرة أخرى!,YouTube,2025-03-13
439,لم يعجبني هذا الهاتف، بطاريته ضعيفة جدًا.,Facebook,2025-03-14
440,لم يكن التطبيق سهل الاستخدام، يحتاج إلى تحسينات.,Twitter,2025-03-15
441,التجربة لم تكن مرضية، كنت أتوقع الأفضل.,Twitter,2025-03-16
442,أسوأ تجربة مررت بها، لن أكررها أبدًا.,YouTube,2025-03-17
443,دعم العملاء كان ممتازًا وسريع الاستجابة.,Twitter,2025-03-18
444,الخدمة في المطعم كانت رائعة جدًا، سأعود مرة أخرى!,Instagram,2025-03-19
445,لم يعجبني هذا الهاتف، بطاريته ضعيفة جدًا.,YouTube,2025-03-20
446,التوصيل كان سريعًا، ولكن المنتج لم يكن كما توقعت.,Twitter,2025-03-21
447,هذا أفضل منتج استخدمته على الإطلاق!,Amazon,2025-03-22
448,التجربة لم تكن مرضية، كنت أتوقع الأفضل.,Instagram,2025-03-23
449,هذا أفضل منتج استخدمته على الإطلاق!,Instagram,2025-03-24
450,لم يعجبني هذا الهاتف، بطاريته ضعيفة جدًا.,YouTube,2025-03-25
451,أسوأ تجربة مررت بها، لن أكررها أبدًا.,Facebook,2025-03-26
452,هذا أفضل منتج استخدمته على الإطلاق!,Amazon,2025-03-27
453,دعم العملاء كان ممتازًا وسريع الاستجابة.,Amazon,2025-03-28
454,التوصيل كان سريعًا، ولكن المنتج لم يكن كما توقعت.,Facebook,2025-03-29
455,التوصيل كان سريعًا، ولكن المنتج لم يكن كما توقعت.,Instagram,2025-03-30
456,الخدمة في المطعم كانت رائعة جدًا، سأعود مرة أخرى!,Amazon,2025-03-31
457,التوصيل كان سريعًا، ولكن المنتج لم يكن كما توقعت.,Instagram,2025-04-01
458,أسوأ تجربة مررت بها، لن أكررها أبدًا.,Facebook,2025-04-02
459,لم يكن التطبيق سهل الاستخدام، يحتاج إلى تحسينات.,Amazon,2025-04-03
460,أسوأ تجربة مررت بها، لن أكررها أبدًا.,Twitter,2025-04-04
461,التجربة كانت عادية، لا شيء مميز.,Facebook,2025-04-05
462,هذا أفضل منتج استخدمته على الإطلاق!,Twitter,2025-04-06
463,أحببت جودة التصميم، تستحق كل قرش!,Twitter,2025-04-07
464,لم يعجبني هذا الهاتف، بطاريته ضعيفة جدًا.,YouTube,2025-04-08
465,التجربة لم تكن مرضية، كنت أتوقع الأفضل.,Facebook,2025-04-09
466,لم يعجبني هذا الهاتف، بطاريته ضعيفة جدًا.,Amazon,2025-04-10
467,لم يكن التطبيق سهل الاستخدام، يحتاج إلى تحسينات.,Facebook,2025-04-11
468,لم يكن التطبيق سهل الاستخدام، يحتاج إلى تحسينات.,Instagram,2025-04-12
469,هذا أفضل منتج استخدمته على الإطلاق!,Amazon,2025-04-13
470,الخدمة في المطعم كانت رائعة جدًا، سأعود مرة أخرى!,Facebook,2025-04-14
471,هذا أفضل منتج استخدمته على الإطلاق!,YouTube,2025-04-15
472,أحببت جودة التصميم، تستحق كل قرش!,Twitter,2025-04-16
473,أحببت جودة التصميم، تستحق كل قرش!,YouTube,2025-04-17
474,دعم العملاء كان ممتازًا وسريع الاستجابة.,Amazon,2025-04-18
475,أحببت جودة التصميم، تستحق كل قرش!,YouTube,2025-04-19
476,هذا أفضل منتج استخدمته على الإطلاق!,Amazon,2025-04-20
477,أسوأ تجربة مررت بها، لن أكررها أبدًا.,Facebook,2025-04-21
478,التوصيل كان سريعًا، ولكن المنتج لم يكن كما توقعت.,YouTube,2025-04-22
479,الخدمة في المطعم كانت رائعة جدًا، سأعود مرة أخرى!,Amazon,2025-04-23
480,لم يكن التطبيق سهل الاستخدام، يحتاج إلى تحسينات.,Instagram,2025-04-24
481,التوصيل كان سريعًا، ولكن المنتج لم يكن كما توقعت.,Instagram,2025-04-25
482,دعم العملاء كان ممتازًا وسريع الاستجابة.,Facebook,2025-04-26
483,لم يعجبني هذا الهاتف، بطاريته ضعيفة جدًا.,Amazon,2025-04-27
484,هذا أفضل منتج استخدمته على الإطلاق!,Instagram,2025-04-28
485,دعم العملاء كان ممتازًا وسريع الاستجابة.,Amazon,2025-04-29
486,التجربة لم تكن مرضية، كنت أتوقع الأفضل.,Amazon,2025-04-30
487,أسوأ تجربة مررت بها، لن أكررها أبدًا.,YouTube,2025-05-01
488,التجربة لم تكن مرضية، كنت أتوقع الأفضل.,Amazon,2025-05-02
489,التجربة كانت عادية، لا شيء مميز.,Amazon,2025-05-03
490,هذا أفضل منتج استخدمته على الإطلاق!,Twitter,2025-05-04
491,دعم العملاء كان ممتازًا وسريع الاستجابة.,Instagram,2025-05-05
492,لم يكن التطبيق سهل الاستخدام، يحتاج إلى تحسينات.,Instagram,2025-05-06
493,لم يعجبني هذا الهاتف، بطاريته ضعيفة جدًا.,Facebook,2025-05-07
494,التوصيل كان سريعًا، ولكن المنتج لم يكن كما توقعت.,YouTube,2025-05-08
495,هذا أفضل منتج استخدمته على الإطلاق!,Instagram,2025-05-09
496,أسوأ تجربة مررت بها، لن أكررها أبدًا.,Amazon,2025-05-10
497,التجربة كانت عادية، لا شيء مميز.,Instagram,2025-05-11
498,هذا أفضل منتج استخدمته على الإطلاق!,Amazon,2025-05-12
499,التجربة كانت عادية، لا شيء مميز.,Instagram,2025-05-13
500,التجربة كانت عادية، لا شيء مميز.,Facebook,2025-05-14
